objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain,inferred_gender,century,medium_category
436157,Portrait of a Gentleman by Monet,European Paintings,Paintings,French,Oil on canvas,1841,1841,1843,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100157-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100157-001.jpg,False,True,male,19th c. CE,painting
436159,Mythological Scene,European Paintings,Prints,Italian,Drypoint,1857,1857,1862,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100159-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100159-001.jpg,False,True,female,19th c. CE,other
436162,Portrait of a Noblewoman by Reynolds,European Paintings,Paintings,British,Oil on canvas,1862,1862,1864,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100162-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100162-001.jpg,True,True,male,19th c. CE,painting
436163,Mythological Scene,Modern and Contemporary Art,Drawings,French,Ivory plaque,1738,1738,1742,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100163-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100163-001.jpg,False,True,female,18th c. CE,other
436164,Study of a Young Woman,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1568,1568,1573,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100164-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100164-001.jpg,False,True,male,16th c. CE,painting
436165,Portrait of a Noblewoman by Cézanne,European Paintings,Paintings,French,Tempera on wood,1884,1884,1889,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100165-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100165-001.jpg,False,True,male,19th c. CE,painting
436166,Portrait of a Gentleman by Gentileschi,European Paintings,Paintings,Italian,Oil on canvas,1648,1648,1651,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100166-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100166-001.jpg,False,True,female,17th c. CE,painting
436167,Study of a Young Woman,European Paintings,Paintings,French,Oil on panel,1643,1643,1645,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100167-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100167-001.jpg,True,True,female,17th c. CE,painting
436170,Bust of a Woman,European Paintings,Paintings,Swiss,Oil and acrylic on canvas,1853,1853,1858,Angelica Kauffman,Swiss,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100170-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100170-001.jpg,False,True,female,19th c. CE,painting
436171,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on panel,1431,1431,1435,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100171-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100171-001.jpg,True,True,male,15th c. CE,painting
436174,Portrait of a Gentleman by Dürer,European Paintings,Paintings,German,Oil on canvas,1884,1884,1889,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100174-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100174-001.jpg,True,True,male,19th c. CE,painting
436176,The Holy Family,European Paintings,Paintings,French,Oil on panel,1862,1862,1865,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100176-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100176-001.jpg,False,True,male,19th c. CE,painting
436177,Still Life with Flowers,European Paintings,Paintings,Italian,Tempera on wood,1782,1782,1783,Sofonisba Anguissola,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100177-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100177-001.jpg,False,True,female,18th c. CE,painting
436178,Still Life with Flowers,European Paintings,Paintings,French,Tempera on wood,1922,1922,1923,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100178-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100178-001.jpg,False,True,male,20th c. CE,painting
436179,Mountain View at Sunset,European Paintings,Paintings,Flemish,Oil on panel,1545,1545,1547,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100179-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100179-001.jpg,False,True,male,16th c. CE,painting
436182,Portrait of a Noblewoman by Rubens,European Paintings,Paintings,Flemish,Oil on canvas,1947,1947,1949,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100182-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100182-001.jpg,True,True,male,20th c. CE,painting
436185,Still Life with Flowers,European Paintings,Paintings,French,Tempera on wood,1865,1865,1867,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100185-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100185-001.jpg,True,True,male,19th c. CE,painting
436186,Study of a Young Woman,European Paintings,Prints,French,Woodcut,1861,1861,1862,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100186-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100186-001.jpg,True,True,male,19th c. CE,print
436188,Bust of a Woman,European Paintings,Paintings,French,Oil on canvas,1786,1786,1787,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100188-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100188-001.jpg,True,True,male,18th c. CE,painting
436189,Village Festival,European Paintings,Paintings,Flemish,Oil on canvas,1663,1663,1667,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100189-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100189-001.jpg,True,True,male,17th c. CE,painting
436191,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil on panel,1889,1889,1894,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100191-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100191-001.jpg,True,True,female,19th c. CE,painting
436193,Study of a Young Woman,European Paintings,Paintings,French,Tempera on wood,1843,1843,1846,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100193-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100193-001.jpg,True,True,female,19th c. CE,painting
436198,Interior Scene,European Paintings,Paintings,French,Oil and acrylic on canvas,1856,1856,1857,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100198-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100198-001.jpg,True,True,male,19th c. CE,painting
436199,Bust of a Woman,European Paintings,Prints,Dutch,Woodcut,1811,1811,1815,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100199-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100199-001.jpg,False,True,male,19th c. CE,print
436201,The Holy Family,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1568,1568,1572,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100201-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100201-001.jpg,True,True,male,16th c. CE,painting
436202,Studies of Hands and Drapery,European Paintings,Paintings,Dutch,Oil on canvas,1524,1524,1528,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100202-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100202-001.jpg,False,True,male,16th c. CE,painting
436203,Portrait of a Gentleman by Houdon,European Paintings,Prints,French,Woodcut,1882,1882,1887,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100203-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100203-001.jpg,True,True,male,19th c. CE,print
436209,Study of a Young Woman,European Paintings,Paintings,British,Oil and acrylic on canvas,1516,1516,1517,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100209-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100209-001.jpg,False,True,male,16th c. CE,painting
436210,Portrait of a Gentleman by Sargent,European Paintings,Paintings,American,Oil on canvas,1766,1766,1769,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100210-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100210-001.jpg,True,True,male,18th c. CE,painting
436214,Landscape with River,European Paintings,Paintings,Flemish,Oil on canvas,1856,1856,1858,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100214-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100214-001.jpg,True,True,male,19th c. CE,painting
436215,The Holy Family,European Paintings,Paintings,French,Tempera on wood,1653,1653,1656,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100215-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100215-001.jpg,True,True,female,17th c. CE,painting
436216,Portrait of a Gentleman by Rijn,European Paintings,Prints,Dutch,Woodcut,1615,1615,1618,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100216-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100216-001.jpg,True,True,male,17th c. CE,print
436218,Portrait of a Noblewoman by Weyden,European Paintings,Paintings,Netherlandish,Oil on canvas,1823,1823,1827,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100218-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100218-001.jpg,True,True,male,19th c. CE,painting
436222,Interior Scene,European Paintings,Paintings,Netherlandish,Tempera on wood,1545,1545,1547,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100222-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100222-001.jpg,False,True,male,16th c. CE,painting
436223,Allegory of Spring,European Paintings,Paintings,British,Tempera on wood,1787,1787,1792,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100223-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100223-001.jpg,True,True,male,18th c. CE,painting
436224,Mythological Scene,European Paintings,Paintings,Flemish,Tempera on wood,1635,1635,1637,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100224-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100224-001.jpg,True,True,male,17th c. CE,painting
436225,Studies of Hands and Drapery,European Paintings,Prints,British,Lithograph on paper,1674,1674,1679,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100225-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100225-001.jpg,False,True,male,17th c. CE,print
436227,Self-Portrait,European Paintings,Paintings,French,Oil on canvas,1764,1764,1766,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100227-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100227-001.jpg,True,True,male,18th c. CE,painting
436228,Allegory of Spring,European Paintings,Paintings,Flemish,Oil on panel,1817,1817,1820,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100228-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100228-001.jpg,True,True,male,19th c. CE,painting
436229,Study of a Young Woman,European Paintings,Paintings,French,Oil on canvas,1817,1817,1818,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100229-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100229-001.jpg,True,True,female,19th c. CE,painting
436231,Mountain View at Sunset,European Paintings,Paintings,Netherlandish,Tempera on wood,1759,1759,1760,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100231-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100231-001.jpg,False,True,male,18th c. CE,painting
436232,The Holy Family,Modern and Contemporary Art,Drawings,French,Silver-gilt vessel,1735,1735,1740,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100232-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100232-001.jpg,True,True,female,18th c. CE,other
436234,Village Festival,European Paintings,Prints,French,Etching and engraving,1675,1675,1680,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100234-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100234-001.jpg,False,True,male,17th c. CE,print
436235,Mythological Scene,European Paintings,Paintings,Dutch,Tempera on wood,1826,1826,1830,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100235-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100235-001.jpg,True,True,male,19th c. CE,painting
436237,Self-Portrait,European Paintings,Prints,American,Lithograph on paper,1472,1472,1477,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100237-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100237-001.jpg,True,True,female,15th c. CE,print
436238,Landscape with River,European Paintings,Paintings,British,Oil on panel,1833,1833,1838,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100238-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100238-001.jpg,False,True,male,19th c. CE,painting
436242,Allegory of Spring,European Paintings,Paintings,Netherlandish,Tempera on wood,1894,1894,1897,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100242-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100242-001.jpg,False,True,male,19th c. CE,painting
436246,Landscape with River,European Paintings,Paintings,French,Oil on canvas,1752,1752,1755,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100246-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100246-001.jpg,True,True,female,18th c. CE,painting
436247,Saint Jerome in His Study,European Paintings,Paintings,Spanish,Tempera on wood,1953,1953,1957,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100247-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100247-001.jpg,False,True,male,20th c. CE,painting
436249,Mountain View at Sunset,European Paintings,Paintings,French,Oil on canvas,1889,1889,1892,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100249-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100249-001.jpg,True,True,male,19th c. CE,painting
436251,Portrait of a Noblewoman by Houdon,European Paintings,Paintings,French,Oil and acrylic on canvas,1760,1760,1762,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100251-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100251-001.jpg,True,True,male,18th c. CE,painting
436252,Allegory of Spring,Modern and Contemporary Art,Drawings,British,Glazed earthenware vase,1860,1860,1861,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100252-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100252-001.jpg,True,True,male,19th c. CE,other
436253,Portrait of a Noblewoman by Monet,European Paintings,Paintings,French,Oil and acrylic on canvas,1625,1625,1626,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100253-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100253-001.jpg,False,True,male,17th c. CE,painting
436256,Bust of a Woman,European Paintings,Prints,Flemish,Etching and engraving,1950,1950,1953,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100256-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100256-001.jpg,True,True,male,20th c. CE,print
436259,Allegory of Spring,European Paintings,Paintings,French,Oil on panel,1588,1588,1591,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100259-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100259-001.jpg,False,True,male,16th c. CE,painting
436260,Portrait of a Noblewoman by Peeters,Modern and Contemporary Art,Drawings,Flemish,Watercolor and ink on paper,1864,1864,1868,Clara Peeters,Flemish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100260-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100260-001.jpg,False,True,female,19th c. CE,drawing_paper
