objectID,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,mean_value_score
437387,Self-Portrait,Auguste Rodin,male,16th c. CE,other,468,624,0.75,0.07821692526340485,-0.02385178953409195,0.007692806422710419,0.020685980717341106
437388,Mythological Scene,Harriet Hosmer,female,19th c. CE,painting,497,624,0.8,0.034270502626895905,-0.05967523902654648,0.0004776901041623205,-0.008309015431829417
437391,Mythological Scene,Anthony van Dyck,male,16th c. CE,painting,500,624,0.8,0.024669792503118515,-0.04494345188140869,0.001095601823180914,-0.006392685851703088
437392,Bust of a Woman,Artemisia Gentileschi,female,17th c. CE,painting,460,624,0.74,0.09832757711410522,-0.15051738917827606,0.0010243527358397841,-0.017055153109443683
437393,Bust of a Woman,Lucas Cranach the Elder,male,18th c. CE,print,600,448,1.34,0.4046834111213684,0.024593941867351532,0.00018449395429342985,0.14315394898100445
437394,Still Life with Flowers,J.M.W. Turner,male,17th c. CE,painting,592,624,0.95,0.18305885791778564,0.07157840579748154,0.0058146268129348755,0.08681729684273402
437395,The Holy Family,Thomas Gainsborough,male,19th c. CE,painting,517,625,0.83,0.008913440629839897,-0.24351352453231812,7.621684926562011e-05,-0.07817462235107087
437396,Village Festival,Jean-Antoine Houdon,male,18th c. CE,painting,551,624,0.88,0.011305141262710094,-0.14884182810783386,-3.638002090156078e-05,-0.04585768895534178
437397,Mountain View at Sunset,Rogier van der Weyden,male,17th c. CE,painting,515,625,0.82,0.03743470460176468,-0.13330113887786865,0.005312991328537464,-0.03018448098252217
437398,Still Life with Flowers,Joshua Reynolds,male,19th c. CE,painting,574,625,0.92,0.06574126332998276,0.03662170469760895,0.00032897910568863153,0.03423064904442678
437399,Still Life with Flowers,Vincent van Gogh,male,19th c. CE,sculpture,509,625,0.81,0.00831197015941143,-0.02922135591506958,0.0020019072107970715,-0.006302492848287026
437400,Village Festival,Anthony van Dyck,male,17th c. CE,painting,494,624,0.79,-0.007460649125277996,-0.22537924349308014,0.0009739136439748108,-0.07728865965812777
437402,Still Life with Flowers,Angelica Kauffman,female,16th c. CE,painting,502,625,0.8,0.03291415423154831,-0.12604272365570068,-0.001150660333223641,-0.03142640991912534
437403,Self-Portrait,Thomas Gainsborough,male,19th c. CE,drawing_paper,488,624,0.78,-0.004858158994466066,-0.17938953638076782,1.9335504475748166e-05,-0.061409453290252713
437404,Village Festival,Paul Cézanne,male,19th c. CE,painting,495,624,0.79,0.026837896555662155,-0.07530025392770767,0.0015210143756121397,-0.015647114332144458
437405,The Holy Family,Suzanne Valadon,female,18th c. CE,other,475,624,0.76,0.0509679839015007,0.6140686869621277,-0.00023258631699718535,0.22160136151554374
437412,Interior Scene,Rembrandt van Rijn,male,17th c. CE,painting,507,624,0.81,0.02408386394381523,-0.29929736256599426,0.00013861129991710186,-0.09169162910742064
437413,Bust of a Woman,Thomas Gainsborough,male,16th c. CE,painting,525,625,0.84,-0.01584756001830101,-0.07402358204126358,0.00041883139056153595,-0.029817436889667686
437414,Studies of Hands and Drapery,Berthe Morisot,female,18th c. CE,print,599,467,1.28,0.019524719566106796,-0.39089229702949524,0.00015784245624672621,-0.1237365783357139
437415,Interior Scene,Harriet Hosmer,female,20th c. CE,print,493,624,0.79,-0.0006985608488321304,-0.14551278948783875,0.00033134178374893963,-0.04862666951764064
437416,Portrait of a Noblewoman by Gogh,Vincent van Gogh,male,16th c. CE,painting,556,624,0.89,-0.045107629150152206,-0.01346609741449356,0.0018537905998528004,-0.018906645321597654
437418,The Holy Family,Paul Cézanne,male,18th c. CE,drawing_paper,547,624,0.88,0.04320752993226051,-0.15881773829460144,0.0033623524941504,-0.03741595195606351
437420,Interior Scene,Suzanne Valadon,female,17th c. CE,drawing_paper,469,624,0.75,-0.001184370368719101,-0.432395875453949,0.00025830071535892785,-0.14444064836910306
437424,Interior Scene,Mary Cassatt,female,19th c. CE,painting,504,625,0.81,0.0336780920624733,-0.02879497967660427,0.0023892598692327738,0.002424124085033933
437427,Allegory of Spring,Francisco Goya,male,20th c. CE,painting,599,436,1.37,0.024611491709947586,-0.007186624221503735,0.009619854390621185,0.009014907293021679
437428,Allegory of Spring,Rogier van der Weyden,male,19th c. CE,other,599,502,1.19,0.5216701626777649,0.02300938405096531,0.001965929986909032,0.1822151589052131
437430,Allegory of Spring,Francisco Goya,male,18th c. CE,painting,494,625,0.79,0.5694455504417419,-0.008744976483285427,0.009747072122991085,0.19014921536048254
437433,Portrait of a Noblewoman by Turner,J.M.W. Turner,male,19th c. CE,painting,599,503,1.19,0.04496562108397484,-0.062843918800354,0.001241442863829434,-0.005545618284183244
437434,The Holy Family,Anthony van Dyck,male,16th c. CE,painting,508,624,0.81,0.09636308997869492,-0.12466180324554443,0.0006256549968384206,-0.009224352756670365
437435,Portrait of a Noblewoman by Eyck,Jan van Eyck,male,15th c. CE,drawing_paper,494,624,0.79,0.03662721440196037,-0.09042158722877502,0.012307156808674335,-0.013829072006046772
437438,Mountain View at Sunset,Élisabeth Louise Vigée Le Brun,female,17th c. CE,painting,500,624,0.8,0.33301445841789246,0.13704922795295715,0.0038361295592039824,0.15796660531001785
437439,Still Life with Flowers,Harriet Hosmer,female,19th c. CE,other,522,624,0.84,0.295273095369339,-0.16945458948612213,0.002088278066366911,0.042635594649861254
437444,Bust of a Woman,Clara Peeters,female,19th c. CE,print,560,624,0.9,0.31128159165382385,0.028312819078564644,0.005272681824862957,0.11495569751908381
437445,Bust of a Woman,Rachel Ruysch,female,17th c. CE,painting,504,624,0.81,0.14733026921749115,0.010479416698217392,0.0006368216127157211,0.052815502509474754
437448,Village Festival,Auguste Rodin,male,20th c. CE,print,521,625,0.83,0.2422311007976532,-0.015278644859790802,0.0009926449274644256,0.07598170028844227
437449,Saint Jerome in His Study,Thomas Gainsborough,male,19th c. CE,painting,600,427,1.41,0.14281894266605377,-0.015015431679785252,0.005747497081756592,0.0445170026893417
437451,Portrait of a Gentleman by Rijn,Rembrandt van Rijn,male,19th c. CE,painting,436,624,0.7,0.005795505829155445,-0.2476024329662323,-3.4152326406911016e-06,-0.08060344745657251
437452,Portrait of a Noblewoman by Degas,Edgar Degas,male,19th c. CE,print,498,625,0.8,0.25990360975265503,0.08562283217906952,0.0017450847662985325,0.11575717556600769
437453,Allegory of Spring,Catharina van Hemessen,female,18th c. CE,painting,521,624,0.83,0.04405665770173073,0.18149472773075104,0.0006830330821685493,0.07541147283821677
437456,Mountain View at Sunset,John Singer Sargent,male,19th c. CE,painting,532,625,0.85,0.050188176333904266,-0.0910850390791893,0.007061872631311417,-0.011278330037991205
437457,Saint Jerome in His Study,Vincent van Gogh,male,19th c. CE,painting,600,390,1.54,0.2149430811405182,0.003954356536269188,0.0017868762370198965,0.07356143797126909
437458,Studies of Hands and Drapery,Auguste Rodin,male,17th c. CE,sculpture,553,625,0.88,0.4679032862186432,0.13357841968536377,0.0006675999611616135,0.20071643528838953
437459,Allegory of Spring,Adélaïde Labille-Guiard,female,19th c. CE,painting,425,624,0.68,0.03071349486708641,0.28187552094459534,0.0019955583848059177,0.10486152473216255
437460,Mountain View at Sunset,Rosa Bonheur,female,18th c. CE,painting,599,451,1.33,0.017546946182847023,0.000623918604105711,8.609163342043757e-05,0.006085652140124391
437461,Mythological Scene,Anne Vallayer-Coster,female,19th c. CE,painting,599,363,1.65,0.3045702874660492,-0.03389941155910492,0.0016473905416205525,0.09077275548285495
437463,The Holy Family,Albrecht Dürer,male,19th c. CE,painting,481,624,0.77,0.11713621765375137,0.021942876279354095,0.004588323179632425,0.0478891390375793
437464,Allegory of Spring,John Singer Sargent,male,20th c. CE,painting,449,624,0.72,0.17226926982402802,0.19709235429763794,0.00320882978849113,0.12419015130338569
437465,Village Festival,Joshua Reynolds,male,16th c. CE,drawing_paper,498,624,0.8,0.027381479740142822,0.14395499229431152,7.535307668149471e-05,0.05713727503704528
437466,Village Festival,Hans Holbein the Younger,male,20th c. CE,painting,599,260,2.3,0.087204210460186,0.014821764081716537,0.002612415002658963,0.0348794631815205
437470,Bust of a Woman,Hans Holbein the Younger,male,18th c. CE,painting,289,624,0.46,0.08066044747829437,-0.02284448780119419,0.0009599694749340415,0.019591976384011407
437477,Mythological Scene,Harriet Hosmer,female,19th c. CE,painting,288,624,0.46,0.0638805627822876,-0.011621542274951935,0.0009729415760375559,0.017743987361124407
437480,Portrait of a Gentleman by Reynolds,Joshua Reynolds,male,19th c. CE,print,324,624,0.52,0.053863320499658585,-0.11230459809303284,8.167749183485284e-05,-0.019453200033846468
437481,Bust of a Woman,Francisco Goya,male,16th c. CE,painting,444,625,0.71,0.24027276039123535,-0.05809977650642395,0.0007160536479204893,0.06096301251091063
437482,Interior Scene,Élisabeth Louise Vigée Le Brun,female,18th c. CE,painting,531,625,0.85,0.01614387333393097,-0.17353029549121857,-0.003245958127081394,-0.05354412676145633
437484,Mountain View at Sunset,Artemisia Gentileschi,female,17th c. CE,painting,496,624,0.79,9.80737095233053e-05,0.0035961817484349012,-0.001791432499885559,0.0006342743193575492
437485,Portrait of a Gentleman by Reynolds,Joshua Reynolds,male,17th c. CE,painting,520,625,0.83,0.03468090668320656,0.011770151555538177,-0.012643037363886833,0.0112693402916193
437486,Still Life with Flowers,Jean-Antoine Houdon,male,18th c. CE,painting,520,624,0.83,0.09576040506362915,-0.08810053020715714,-0.006468252278864384,0.00039720752586921054
437489,Studies of Hands and Drapery,Lucas Cranach the Elder,male,18th c. CE,painting,398,625,0.64,0.5569136142730713,0.0825120285153389,0.014790191315114498,0.21807194470117489
437490,Village Festival,John Singer Sargent,male,17th c. CE,other,390,624,0.62,0.3282116651535034,-0.09216177463531494,0.007669843267649412,0.08123991126194596
437494,Studies of Hands and Drapery,Adélaïde Labille-Guiard,female,19th c. CE,painting,459,625,0.73,0.002861292799934745,-0.0016231527552008629,-0.0009086359641514719,0.00010983469352747004
437495,Study of a Young Woman,Rosalba Carriera,female,19th c. CE,painting,464,625,0.74,0.008398463018238544,0.0011986000463366508,-0.0004903408698737621,0.003035574064900478
437497,Portrait of a Gentleman by Cézanne,Paul Cézanne,male,18th c. CE,painting,437,624,0.7,-0.037876494228839874,-0.05002005398273468,0.0017961408011615276,-0.02870013580347101
437498,Mythological Scene,Vincent van Gogh,male,18th c. CE,painting,526,625,0.84,0.0629388615489006,-0.06039503216743469,0.000876295380294323,0.0011400415872534115
