objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain
436103,Landscape with River,European Paintings,Prints,French,Lithograph on paper,1790,1790,1791,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100103-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100103-001.jpg,True,True
436104,Landscape with River,European Paintings,Prints,Dutch,Lithograph on paper,1936,1936,1940,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100104-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100104-001.jpg,True,True
436105,Village Festival,European Paintings,Paintings,American,Oil and acrylic on canvas,1631,1631,1635,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100105-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100105-001.jpg,False,True
436106,Study of a Young Woman,European Paintings,Paintings,French,Oil on panel,1732,1732,1736,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100106-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100106-001.jpg,True,True
436107,Mythological Scene,European Paintings,Paintings,Unknown,Oil on panel,1814,1814,1818,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100107-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100107-001.jpg,False,True
436108,Portrait of a Noblewoman,European Paintings,Paintings,Italian,Oil on canvas,1680,1680,1682,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100108-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100108-001.jpg,False,True
436109,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on panel,1535,1535,1536,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100109-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100109-001.jpg,False,True
436110,Self-Portrait,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1655,1655,1660,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100110-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100110-001.jpg,False,True
436111,Still Life with Flowers,Modern and Contemporary Art,Drawings,Spanish,Embroidered silk textile,1559,1559,1560,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100111-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100111-001.jpg,False,True
436112,Self-Portrait,European Paintings,Paintings,British,Tempera on wood,1887,1887,1889,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100112-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100112-001.jpg,True,True
436113,Bust of a Woman,European Paintings,Paintings,German,Oil on panel,1822,1822,1823,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100113-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100113-001.jpg,True,True
436114,Interior Scene,European Paintings,Paintings,French,Oil on panel,1883,1883,1888,Marie-Denise Villers,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100114-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100114-001.jpg,False,True
436115,Portrait of a Noblewoman by Sargent,European Paintings,Paintings,American,Tempera on wood,1855,1855,1857,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100115-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100115-001.jpg,True,True
436116,Allegory of Spring,European Paintings,Paintings,Unknown,Oil on panel,1873,1873,1874,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100116-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100116-001.jpg,True,True
436117,Study of a Young Woman,European Paintings,Prints,American,Etching and engraving,1639,1639,1640,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100117-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100117-001.jpg,False,True
436118,Mountain View at Sunset,European Paintings,Paintings,Flemish,Oil on panel,1888,1888,1890,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100118-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100118-001.jpg,False,True
436119,Still Life with Flowers,European Paintings,Prints,French,Woodcut,1717,1717,1720,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100119-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100119-001.jpg,True,True
436120,Mythological Scene,European Paintings,Paintings,Italian,Oil on canvas,1857,1857,1860,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100120-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100120-001.jpg,True,True
436121,Mountain View at Sunset,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1830,1830,1832,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100121-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100121-001.jpg,False,True
436122,The Holy Family,European Paintings,Paintings,Unknown,Oil on panel,1638,1638,1641,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100122-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100122-001.jpg,True,True
436123,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil and acrylic on canvas,1532,1532,1533,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100123-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100123-001.jpg,True,True
436124,Saint Jerome in His Study,European Paintings,Paintings,German,Oil on panel,1687,1687,1688,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100124-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100124-001.jpg,False,True
436125,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Oil on canvas,1728,1728,1731,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100125-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100125-001.jpg,True,True
436126,Portrait of a Gentleman by Labille-Guiard,European Paintings,Paintings,French,Oil on canvas,1821,1821,1823,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100126-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100126-001.jpg,True,True
436127,Mountain View at Sunset,European Paintings,Prints,Spanish,Etching and engraving,1854,1854,1858,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100127-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100127-001.jpg,False,True
436128,Saint Jerome in His Study,European Paintings,Prints,Dutch,Drypoint,1463,1463,1466,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100128-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100128-001.jpg,False,True
436129,Mountain View at Sunset,European Paintings,Prints,Italian,Woodcut,1722,1722,1723,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100129-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100129-001.jpg,True,True
436130,Interior Scene,European Paintings,Prints,French,Lithograph on paper,1747,1747,1750,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100130-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100130-001.jpg,True,True
436131,Studies of Hands and Drapery,European Paintings,Paintings,German,Oil on canvas,1658,1658,1661,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100131-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100131-001.jpg,False,True
436132,Bust of a Woman,Modern and Contemporary Art,Sculpture,Netherlandish,Carved marble bust,1513,1513,1515,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100132-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100132-001.jpg,True,True
436133,Study of a Young Woman,European Paintings,Paintings,Netherlandish,Oil on panel,1622,1622,1627,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100133-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100133-001.jpg,False,True
436134,Study of a Young Woman,European Paintings,Paintings,German,Oil on canvas,1916,1916,1921,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100134-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100134-001.jpg,False,True
436135,Interior Scene,European Paintings,Paintings,French,Oil on canvas,1629,1629,1632,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100135-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100135-001.jpg,False,True
436136,Portrait of a Noblewoman,European Paintings,Paintings,French,Oil on panel,1735,1735,1738,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100136-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100136-001.jpg,True,True
436137,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1870,1870,1873,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100137-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100137-001.jpg,True,True
436138,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Tempera on wood,1679,1679,1681,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100138-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100138-001.jpg,False,True
436139,Portrait of a Gentleman by Morisot,European Paintings,Paintings,French,Oil and acrylic on canvas,1885,1885,1888,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100139-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100139-001.jpg,True,True
436140,Landscape with River,European Paintings,Prints,French,Etching and engraving,1899,1899,1903,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100140-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100140-001.jpg,True,True
436141,The Holy Family,European Paintings,Prints,French,Drypoint,1680,1680,1685,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100141-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100141-001.jpg,False,True
436142,Portrait of a Gentleman by Kauffman,European Paintings,Paintings,Swiss,Tempera on wood,1783,1783,1784,Angelica Kauffman,Swiss,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100142-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100142-001.jpg,True,True
436143,Still Life with Flowers,European Paintings,Paintings,Italian,Oil on panel,1625,1625,1627,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100143-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100143-001.jpg,True,True
436144,Bust of a Woman,European Paintings,Paintings,French,Oil and acrylic on canvas,1664,1664,1666,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100144-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100144-001.jpg,False,True
436145,Landscape with River,European Paintings,Paintings,American,Oil and acrylic on canvas,1550,1550,1555,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100145-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100145-001.jpg,False,True
436146,Portrait of a Gentleman,European Paintings,Paintings,Unknown,Oil on canvas,1845,1845,1850,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100146-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100146-001.jpg,False,True
436147,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Oil on panel,1724,1724,1729,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100147-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100147-001.jpg,True,True
436148,Mountain View at Sunset,European Paintings,Paintings,Unknown,Oil on canvas,1523,1523,1526,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100148-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100148-001.jpg,False,True
436149,Bust of a Woman,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1643,1643,1647,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100149-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100149-001.jpg,True,True
436150,Village Festival,European Paintings,Paintings,Netherlandish,Oil on panel,1902,1902,1906,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100150-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100150-001.jpg,True,True
436151,Studies of Hands and Drapery,European Paintings,Paintings,German,Oil on panel,1660,1660,1664,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100151-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100151-001.jpg,False,True
436152,Interior Scene,European Paintings,Paintings,French,Tempera on wood,1557,1557,1561,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100152-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100152-001.jpg,True,True
436153,Allegory of Spring,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1739,1739,1742,Judith Leyster,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100153-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100153-001.jpg,False,True
436154,Study of a Young Woman,European Paintings,Paintings,French,Oil and acrylic on canvas,1957,1957,1961,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100154-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100154-001.jpg,False,True
436155,Mountain View at Sunset,European Paintings,Paintings,Unknown,Oil on panel,1617,1617,1622,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100155-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100155-001.jpg,False,True
436156,Saint Jerome in His Study,Modern and Contemporary Art,Sculpture,Unknown,Bronze statue,1827,1827,1829,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100156-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100156-001.jpg,True,True
436157,Portrait of a Gentleman by Monet,European Paintings,Paintings,French,Oil on canvas,1841,1841,1843,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100157-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100157-001.jpg,False,True
436158,Self-Portrait,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1657,1657,1658,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100158-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100158-001.jpg,True,True
436159,Mythological Scene,European Paintings,Prints,Italian,Drypoint,1857,1857,1862,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100159-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100159-001.jpg,False,True
436160,The Holy Family,European Paintings,Prints,German,Lithograph on paper,1754,1754,1755,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100160-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100160-001.jpg,False,True
436161,The Holy Family,Modern and Contemporary Art,Drawings,German,Graphite on paper,1816,1816,1818,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100161-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100161-001.jpg,False,True
436162,Portrait of a Noblewoman by Reynolds,European Paintings,Paintings,British,Oil on canvas,1862,1862,1864,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100162-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100162-001.jpg,True,True
436163,Mythological Scene,Modern and Contemporary Art,Drawings,French,Ivory plaque,1738,1738,1742,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100163-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100163-001.jpg,False,True
436164,Study of a Young Woman,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1568,1568,1573,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100164-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100164-001.jpg,False,True
436165,Portrait of a Noblewoman by Cézanne,European Paintings,Paintings,French,Tempera on wood,1884,1884,1889,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100165-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100165-001.jpg,False,True
