objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,artistBeginDate,artistEndDate,primaryImage,primaryImageSmall,tags,creditLine,isHighlight,source_harvest
36131,Landscapes with poems,Asian Art,Paintings,China,Fifteen leaves from an album (1980.516.2a–c and 1981.4.1a–o) of eighteen leaves,1688,1688,1688,Gong Xian,Chinese,,1619.0,1689.0,https://images.metmuseum.org/CRDImages/as/original/1981_4_1a.jpg,https://images.metmuseum.org/CRDImages/as/web-large/1981_4_1a.jpg,Poetry;Landscapes,"Gift of Douglas Dillon, 1981",True,results_harvest_17_departments/met_metadata.csv
76084,The Bodhisattva Jizō,Asian Art,Sculpture,Japan,"Japanese cypress wood (hinoki) with polychrome pigments, gold paint (kindei), cut gold leaf (kirikane), and rock-crystal eyes",1291,1291,1291,Intan,Japanese,,1200.0,1299.0,https://images.metmuseum.org/CRDImages/as/original/DP-14364-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-14364-001.jpg,,"Purchase, Florence and Herbert Irving Acquisitions Fund for Asian Art, Florence and Herbert Irving Acquisitions Fund, by exchange, The Miriam and Ira D. Wallach Foundation Fund, Brooke Russell Astor Bequest, and Fletcher Fund, 2023",True,results_harvest_17_departments/met_metadata.csv
53162,Tobatsu Bishamonten,Asian Art,Sculpture,Japan,Zelkova wood with traces of color,late 10th–early 11th century,800,1150,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP-27915-006.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27915-006.jpg,Buddhism;Deities,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
39668,"Old Trees, Level Distance",Asian Art,Paintings,China,Handscroll; ink and color on silk,ca. 1080,1070,1090,Guo Xi,Chinese,,1000.0,1090.0,https://images.metmuseum.org/CRDImages/as/original/DP167812_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP167812_CRD.jpg,Landscapes;Trees,"Gift of John M. Crawford Jr., in honor of Douglas Dillon, 1981",True,results_harvest_17_departments/met_metadata.csv
53187,Kasuga Deer Mandala (Kasuga shika mandara zu),Asian Art,Paintings,Japan,Hanging scroll; color on silk,late 14th century,1300,1400,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP361152.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP361152.jpg,Deer;Buddhism;Bodhisattvas;Buddha,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
57206,Flower Baskets and Farmer's Hat,Asian Art,Paintings,Japan,"Album leaf; lacquer, ink, and silver leaf on paper",ca. 1880s,1880,1889,Shibata Zeshin,Japanese,,1807.0,1891.0,https://images.metmuseum.org/CRDImages/as/original/DP205543.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP205543.jpg,Hats;Baskets,"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",False,results_harvest_17_departments/met_metadata.csv
37904,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,Asian Art,Paintings,"India (Rajasthan, Mewar)",Ink and opaque watercolor on paper,ca. 1620–30,1620,1630,,,,,,https://images.metmuseum.org/CRDImages/as/original/1984_476_recto.jpg,https://images.metmuseum.org/CRDImages/as/web-large/1984_476_recto.jpg,,"Gift of Mr. and Mrs. J. Gordon Douglas III, 1984",False,results_harvest_17_departments/met_metadata.csv
54791,Amida Manifesting in the Dharma-body of Expedient Means,Asian Art,Paintings,Japan,"Ink, color, and cut silver on silk",18th century,1700,1799,,,,,,https://images.metmuseum.org/CRDImages/as/original/18_146_1_O4_sf.JPG,https://images.metmuseum.org/CRDImages/as/web-large/18_146_1_O4_sf.JPG,Buddhism;Buddha,"Rogers Fund, 1918",False,results_harvest_17_departments/met_metadata.csv
40080,Fragrant Snow at Broken Bridge,Asian Art,Paintings,China,Hanging scroll; ink on silk,14th century,1300,1359,Wang Mian,Chinese,,1287.0,1359.0,https://images.metmuseum.org/CRDImages/as/original/DP258037.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP258037.jpg,Trees,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973",False,results_harvest_17_departments/met_metadata.csv
53458,Lingering Rain over Half the Village,Asian Art,Paintings,Japan,Folding fan mounted as a hanging scroll; ink on paper,ca. 1815–20,1700,1899,Urakami (Uragami) Gyokudō,Japanese,,1745.0,1820.0,https://images.metmuseum.org/CRDImages/as/original/DP-12232-210.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-210.jpg,Mountains;Landscapes,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
53167,Flying Apsaras (Hiten),Asian Art,Sculpture,Japan,Japanese cypress with lacquer and gold,late 11th to early 12th century,900,1300,,,,,,https://images.metmuseum.org/CRDImages/as/original/2015_300_251a_Burke_website.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_251a_Burke_website.jpg,Buddhism;Bodhisattvas,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
888663,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Asian Art,Paintings,Japan,Handscroll; ink and colors on silk,early 18th century,1700,1733,Miyagawa Chōshun 宮川長春,Japanese,,1683.0,1753.0,https://images.metmuseum.org/CRDImages/as/original/DP-24890-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24890-002.jpg,,"Rogers Fund, by exchange, 2022",False,results_harvest_17_departments/met_metadata.csv
36436,Landscapes,Asian Art,Paintings,China,Album of twelve leaves; ink and color on paper,dated 1644,1644,1644,Zhang Feng,Chinese,,1618.0,1662.0,https://images.metmuseum.org/CRDImages/as/original/DP162771.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP162771.jpg,Landscapes,"Edward Elliott Family Collection, Gift of Douglas Dillon, 1987",False,results_harvest_17_departments/met_metadata.csv
44634,Drunken Asaina,Asian Art,Paintings,Japan,Fan mounted as hanging scroll; ink and color on paper,ca. 1810,1800,1820,Katsushika Hokusai,Japanese,,1760.0,1849.0,https://images.metmuseum.org/CRDImages/as/original/DP-24853-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24853-002.jpg,Drunkenness;Men,"Purchase, Friends of Asian Art Gifts, 1991",False,results_harvest_17_departments/met_metadata.csv
49467,Cat and Butterfly,Asian Art,Paintings,China,Hanging scroll; ink and color on paper,19th century,1823,1896,Xugu (Zhu Huairen),Chinese,,1823.0,1896.0,https://images.metmuseum.org/CRDImages/as/original/DP-30286-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-30286-002.jpg,Cats;Butterflies;Flowers,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",False,results_harvest_17_departments/met_metadata.csv
53427,Six Jewel Rivers,Asian Art,Paintings,Japan,"Six handscrolls; ink, color, and gold on silk",ca. 1839,1829,1849,Sakai Ōho,Japanese,,1808.0,1841.0,https://images.metmuseum.org/CRDImages/as/original/DT372445.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT372445.jpg,Men;Rivers;Landscapes,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
752005,"Welcoming Descent of Amida, the Buddha of Infinite Light, and His Holy Retinue",Asian Art,Paintings,Japan,"Hanging scroll; ink, color, gold, and cut gold leaf (kirikane) on silk",14th century,1333,1392,Unidentified artist,,,,,https://images.metmuseum.org/CRDImages/as/original/DP-16218-019.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-16218-019.jpg,,"Gift of Sue Cassidy Clark, in honor of Barbara Brennan Ford, 2023",False,results_harvest_17_departments/met_metadata.csv
59025,Pavilion amongst Wintry Trees after Ni Zan,Asian Art,Paintings,China,Hanging scroll; ink on paper,dated 1661,1661,1661,Qi Zhijia,Chinese,,1627.0,1682.0,https://images.metmuseum.org/CRDImages/as/original/2000_665_1.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2000_665_1.jpg,Landscapes,"Gift of Marie-Hélène and Guy A. Weill, 2000",False,results_harvest_17_departments/met_metadata.csv
860963,Mending clothes by daylight,Asian Art,Paintings,China,Hanging scroll; ink on paper,calligraphy datable to 1240s,1240,1249,Unidentified artist,,,,,https://images.metmuseum.org/CRDImages/as/original/DP-24412-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24412-002.jpg,Men;Sewing,"Purchase, Robert Hatfield Ellsworth Bequest, 2022",False,results_harvest_17_departments/met_metadata.csv
41193,Crows in Old Trees,Asian Art,Paintings,China,Hanging scroll; ink and color on silk,early 14th century,1300,1330,Luo Zhichuan,Chinese,,1290.0,1340.0,https://images.metmuseum.org/CRDImages/as/original/DP154100.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP154100.jpg,Birds;Trees,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973",False,results_harvest_17_departments/met_metadata.csv
663886,Portrait of Yinyuan Longqi (Ingen Ryūki),Asian Art,Paintings,Japan,Hanging scroll; ink and color on paper,1676,1676,1676,unidentified artist,,,,,https://images.metmuseum.org/CRDImages/as/original/DP355576.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP355576.jpg,Men;Portraits;Poets,"Purchase, Brooke Russell Astor Bequest, 2015",False,results_harvest_17_departments/met_metadata.csv
49156,"The Kangxi Emperor's Southern Inspection Tour, Scroll Three: Ji'nan to Mount Tai",Asian Art,Paintings,China,Handscroll; ink and color on silk,datable to 1698,1698,1698,Wang Hui,Chinese,,1632.0,1717.0,https://images.metmuseum.org/CRDImages/as/original/DP105303_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP105303_CRD.jpg,Mountains;Landscapes,"Purchase, The Dillon Fund Gift, 1979",True,results_harvest_17_departments/met_metadata.csv
57363,Page of a Pilgrim’s Visiting Album,Asian Art,Illustrated Books,Japan,"Album page; ink, color, and gold on paper, textile cover",late 18th–19th century,1767,1899,,,,,,https://images.metmuseum.org/CRDImages/as/original/14_140_3_sf.jpg,https://images.metmuseum.org/CRDImages/as/web-large/14_140_3_sf.jpg,Buddhism;Buddha,"Gift of Estate of Samuel Isham, 1914",False,results_harvest_17_departments/met_metadata.csv
49177,Outing to Zhang Gong's Grotto,Asian Art,Paintings,China,Handscroll; ink and color on paper,ca. 1700,1690,1707,Shitao (Zhu Ruoji),Chinese,,1642.0,1707.0,https://images.metmuseum.org/CRDImages/as/original/DP204906_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP204906_CRD.jpg,Landscapes;Trees,"Purchase, The Dillon Fund Gift, 1982",False,results_harvest_17_departments/met_metadata.csv
65555,Landscapes,Asian Art,Paintings,China,Album of eight paintings; ink and color on paper,dated 1668,1668,1668,Xiao Yuncong,Chinese,,1596.0,1673.0,https://images.metmuseum.org/CRDImages/as/original/DP164311.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP164311.jpg,Rivers;Landscapes,"Gift of Florence and Herbert Irving Collection, in memory of Douglas Dillon, 2003",False,results_harvest_17_departments/met_metadata.csv
49456,Herbaceous Peony,Asian Art,Paintings,China,Folding fan mounted as an album leaf; ink and color on gold paper,,1823,1886,Hu Yuan,Chinese,,1823.0,1886.0,https://images.metmuseum.org/CRDImages/as/original/DP161405.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP161405.jpg,Peonies,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",False,results_harvest_17_departments/met_metadata.csv
49187,Wangchuan Villa,Asian Art,Paintings,China,Handscroll; ink and color on paper,dated 1711,1711,1711,Wang Yuanqi,Chinese,,1642.0,1715.0,https://images.metmuseum.org/CRDImages/as/original/DP214271_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP214271_CRD.jpg,Mountains;Landscapes;Boats,"Ex coll.: C. C. Wang Family, Purchase, Douglas Dillon Gift, 1977",False,results_harvest_17_departments/met_metadata.csv
705076,Drawings and Poems by Various Artists,Asian Art,Paintings,Japan,Hanging scroll; ink and color on silk,ca. 1814,1804,1824,Shokusanjin (Ōta Nanpo),Japanese,,1749.0,1823.0,https://images.metmuseum.org/CRDImages/as/original/DP-27349-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27349-002.jpg,,"Fishbein-Bender Collection, Gift of T. Richard Fishbein and Estelle P. Bender, in celebration of the Museum’s 150th Anniversary, 2019",False,results_harvest_17_departments/met_metadata.csv
49173,Returning Home,Asian Art,Paintings,China,Album of twelve leaves; ink and color on paper,ca. 1695,1685,1715,Shitao (Zhu Ruoji),Chinese,,1642.0,1707.0,https://images.metmuseum.org/CRDImages/as/original/DP143725_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP143725_CRD.jpg,Landscapes;Boats,"From the P. Y. and Kinmay W. Tang Family, Gift of Wen and Constance Fong, in honor of Mr. and Mrs. Douglas Dillon, 1976",False,results_harvest_17_departments/met_metadata.csv
688517,Chōmeiji Temple Pilgrimage Mandala,Asian Art,Paintings,Japan,"Hanging scroll remounted as a two-panel folding screen; ink, color, gofun (ground shell pigment), and gold on paper",second quarter 16th century,1550,1575,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP-12438-003.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12438-003.jpg,Temples;Men;Boats,"Purchase, Sue Cassidy Clark Gift, in honor of D. Max Moerman, 2016",False,results_harvest_17_departments/met_metadata.csv
49241,Ink bamboo,Asian Art,Paintings,China,Hanging scroll; ink on paper,dated 1749,1749,1749,Li Shan,Chinese,,1686.0,1756.0,https://images.metmuseum.org/CRDImages/as/original/DP-36017-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-36017-002.jpg,Bamboo,"Bequest of John M. Crawford Jr., 1988",False,results_harvest_17_departments/met_metadata.csv
57344,White Poppies on Gold Ground,Asian Art,Paintings,Japan,Six-panel folding screen; color on paper,,1615,1868,Ogata Kōrin,Japanese,,1658.0,1716.0,https://images.metmuseum.org/CRDImages/as/original/DP-27193-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27193-001.jpg,Poppies,"H. O. Havemeyer Collection, Gift of Horace Havemeyer, 1949",False,results_harvest_17_departments/met_metadata.csv
57805,"Random Sketches by Hokusai, Volume 12",Asian Art,Illustrated Books,Japan,Woodblock printed book; ink and color on paper,1834,1834,1834,Katsushika Hokusai,Japanese,,1760.0,1849.0,https://images.metmuseum.org/CRDImages/as/original/JIB_112_Preface 1_sf.JPG,https://images.metmuseum.org/CRDImages/as/web-large/JIB_112_Preface 1_sf.JPG,,"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936",False,results_harvest_17_departments/met_metadata.csv
41057,Woman Admiring Plum Blossoms at Night,Asian Art,Prints,Japan,Woodblock print (nishiki-e) with embossing (karazuri); ink and color on paper,ca. 1766,1756,1770,Suzuki Harunobu 鈴木春信,Japanese,,1725.0,1770.0,https://images.metmuseum.org/CRDImages/as/original/DP114890.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP114890.jpg,Women;Flowers;Night;Lanterns,"Fletcher Fund, 1929",False,results_harvest_17_departments/met_metadata.csv
57569,Picture Book of Crawling Creatures (The Insect Book) (Ehon mushi erami) 画本虫撰,Asian Art,Illustrated Books,Japan,One from a set of two polychrome woodblock printed books; ink and color on paper,probably 1823 (later edition),1823,1823,Kitagawa Utamaro 喜多川歌麿,Japanese,,1754.0,1806.0,https://images.metmuseum.org/CRDImages/as/original/JIB44a_005_crd.jpg,https://images.metmuseum.org/CRDImages/as/web-large/JIB44a_005_crd.jpg,Insects;Flowers,"Rogers Fund, 1918",False,results_harvest_17_departments/met_metadata.csv
57573,Statuette of Buddha Sitting on Engraved Throne,Asian Art,Sculpture,Korea,Gilt bronze,10th century,900,999,,,,,,https://images.metmuseum.org/CRDImages/as/original/17_118_49_36907.jpg,https://images.metmuseum.org/CRDImages/as/web-large/17_118_49_36907.jpg,Buddhism;Buddha,"Rogers Fund, 1917",False,results_harvest_17_departments/met_metadata.csv
459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,Robert Lehman Collection,Paintings,,Oil on wood; verso: oil and gold on wood,ca. 1485–95,1480,1500,Jacometto (Jacometto Veneziano),Italian,,1472.0,1498.0,https://images.metmuseum.org/CRDImages/rl/original/DP221485.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP221485.jpg,Men;Portraits;Profiles,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459254,Self-portrait,Robert Lehman Collection,Manuscripts and Illuminations,,Tempera and gold leaf on parchment,1558,1558,1558,Simon Bening,Netherlandish,,1483.0,1561.0,https://images.metmuseum.org/CRDImages/rl/original/DT3622.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3622.jpg,Men;Self-portraits,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459249,"Tabernacle House Altar with the Adoration of the Shepherds, the Adoration of the Magi, and the Annunciation.",Robert Lehman Collection,Glass,,"Ebony-veneered soft wood, silver gilt, rock crystal, agate, and reverse painted and gilded glass.",second half 16th century (panels); ca. 1865–90 (frame),1550,1890,Reinhold Vasters,German,,1827.0,1909.0,https://images.metmuseum.org/CRDImages/rl/original/SLP1558-1.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1558-1.jpg,Altars;Adoration of the Magi;Adoration of the Shepherds;Annunciation,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",Robert Lehman Collection,Paintings,,Oil on wood; (verso: oil and gold on wood),ca. 1485–95,1480,1500,Jacometto (Jacometto Veneziano),Italian,,1472.0,1498.0,https://images.metmuseum.org/CRDImages/rl/original/DP221483.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP221483.jpg,Portraits;Women,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459080,Erasmus of Rotterdam,Robert Lehman Collection,Paintings,,Oil on linden panel,ca. 1532,1527,1537,Hans Holbein the Younger,German,,1497.0,1543.0,https://images.metmuseum.org/CRDImages/rl/original/DP164857.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP164857.jpg,Men;Portraits,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458967,Saint Anthony the Abbot in the Wilderness,Robert Lehman Collection,Paintings,,Tempera and gold on wood,ca. 1440,1435,1445,Sano di Pietro (Ansano di Pietro di Mencio),Italian,,1405.0,1481.0,https://images.metmuseum.org/CRDImages/rl/original/DP319194.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP319194.jpg,Deer;Landscapes;Saints,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459061,"Christ Carrying the Cross, with the Crucifixion; The Resurrection, with the Pilgrims of Emmaus",Robert Lehman Collection,Paintings,,Oil on oak panel,ca. 1510,1507,1513,Gerard David,Netherlandish,,1455.0,1523.0,https://images.metmuseum.org/CRDImages/rl/original/DT1472.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT1472.jpg,Men;Dogs;Christ;Bearing the Cross;Crucifixion;Resurrection,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458979,Madonna and Child,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1455–60,1450,1465,Sano di Pietro (Ansano di Pietro di Mencio),Italian,,1405.0,1481.0,https://images.metmuseum.org/CRDImages/rl/original/DT3028.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3028.jpg,Madonna and Child,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459055,The Annunciation,Robert Lehman Collection,Paintings,,"Oil on panel, transferred to canvas",1480–89,1480,1489,Hans Memling,Netherlandish,,1465.0,1494.0,https://images.metmuseum.org/CRDImages/rl/original/DP-40424-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40424-001.jpg,Bedrooms;Angels;Virgin Mary;Archangel Gabriel;Annunciation,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458971,The Creation of the World and the Expulsion from Paradise,Robert Lehman Collection,Paintings,,Tempera and gold on wood,1445,1445,1445,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,,1398.0,1482.0,https://images.metmuseum.org/CRDImages/rl/original/DP-40104-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40104-001.jpg,Angels;Gods;Adam;Eve,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459062,Archangel Gabriel; The Virgin Annunciate,Robert Lehman Collection,Paintings,,Oil on oak panel,ca. 1510,1507,1513,Gerard David,Netherlandish,,1455.0,1523.0,https://images.metmuseum.org/CRDImages/rl/original/DT3083.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3083.jpg,Virgin Mary;Archangel Gabriel;Annunciation,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459008,The Crucified Christ between the Virgin and Saint John the Evangelist,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1406,1403,1409,Lorenzo Monaco (Piero di Giovanni),Italian,,1370.0,1425.0,https://images.metmuseum.org/CRDImages/rl/original/DT3047.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3047.jpg,Christ;Saint John the Evangelist;Virgin Mary;Crucifixion,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
458972,Madonna and Child with Saints Jerome and Agnes,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1465–70,1460,1475,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,,1398.0,1482.0,https://images.metmuseum.org/CRDImages/rl/original/DT3023.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3023.jpg,Madonna and Child;Saint Jerome;Saints,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
458998,The Assumption of the Virgin,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",1337–38,1334,1341,Bernardo Daddi,Italian,,1290.0,1348.0,https://images.metmuseum.org/CRDImages/rl/original/DP-13487-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-13487-001.jpg,Women;Angels;Virgin Mary;Assumption of the Virgin,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458964,Madonna and Child Enthroned with Two Donors,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1315–30,1310,1320,Goodhart Ducciesque Master,Italian,,1310.0,1330.0,https://images.metmuseum.org/CRDImages/rl/original/DP-32063-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-32063-001.jpg,Madonna and Child,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459133,The Adoration of the Magi,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1340–43,1337,1346,"Italian, Neapolitan Follower of Giotto",,,,,https://images.metmuseum.org/CRDImages/rl/original/DP-25504-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-25504-001.jpg,Virgin Mary;Jesus;Adoration of the Magi,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459253,Holy Face,Robert Lehman Collection,Manuscripts and Illuminations,,Tempera and gold leaf on parchment that has been trimmed and laid down on thin walnut,ca. 1485–90,1482,1493,Gerard David,Netherlandish,,1455.0,1523.0,https://images.metmuseum.org/CRDImages/rl/original/DT3621.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3621.jpg,Christ,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458978,Coronation of the Virgin,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1455,1452,1458,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,,1398.0,1482.0,https://images.metmuseum.org/CRDImages/rl/original/DT708.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT708.jpg,Angels;Christ;Virgin Mary;Ceremony,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459065,Virgin and Child,Robert Lehman Collection,Paintings,Netherlandish,Oil on wood,ca. 1525–50,1525,1550,Master of the Female Half-Lengths,Netherlandish,,1520.0,1550.0,https://images.metmuseum.org/CRDImages/rl/original/DT3087.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3087.jpg,Madonna and Child,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459136,Madonna and Child,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1326,1323,1329,Simone Martini,Italian,,1315.0,1344.0,https://images.metmuseum.org/CRDImages/rl/original/DP-29454-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29454-001.jpg,Madonna and Child,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
459016,The Annunciation,Robert Lehman Collection,Paintings,,Tempera and gold on wood,ca. 1490,1485,1495,Botticelli (Alessandro di Mariano Filipepi),Italian,,1444.0,1510.0,https://images.metmuseum.org/CRDImages/rl/original/DP267397.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP267397.jpg,Bedrooms;Virgin Mary;Archangel Gabriel;Annunciation,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458953,Saint Ansanus,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1326,1323,1329,Simone Martini,Italian,,1315.0,1344.0,https://images.metmuseum.org/CRDImages/rl/original/DP-29455-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29455-001.jpg,Men;Saints,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
458970,Saint Ambrose,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1465–70,1460,1470,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,,1398.0,1482.0,https://images.metmuseum.org/CRDImages/rl/original/DT3022.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3022.jpg,Men;Saints,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459079,Mary of Burgundy,Robert Lehman Collection,Paintings,,Oil on fir panel,1528,1528,1528,Master H.A. or A.H.,Austrian,,1520.0,1530.0,https://images.metmuseum.org/CRDImages/rl/original/DP164856.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP164856.jpg,Portraits;Profiles;Women,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459053,Virgin and Child,Robert Lehman Collection,Paintings,Netherlandish,Oil on oak panel,Early sixteenth century,1484,1490,Hans Memling,Netherlandish,,1465.0,1494.0,https://images.metmuseum.org/CRDImages/rl/original/DT3076.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3076.jpg,Madonna and Child,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459007,The Nativity,Robert Lehman Collection,Paintings,,Tempera and gold on wood,ca. 1406–10,1403,1413,Lorenzo Monaco (Piero di Giovanni),Italian,,1370.0,1425.0,https://images.metmuseum.org/CRDImages/rl/original/DT709.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT709.jpg,Holy Family;Nativity,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
